0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.2610216974632991,0.19782432581443235,0.1473657033561629,0.18468446534179972,0.22827475984161633,0.22037317810894128,0.19746546285434807,0.2109375985972701,0.203520975550009,0.20198746197879575,0.22579488527940444,0.20122329471656122,0.20437686112936612,0.20077135732709034,0.2047436271656698,0.1826582450466576,0.20306783032482845,0.15574734240296365,0.20578905059974678,0.21424505496693635,0.19711019485034273,0.20157542725002953,0.16115794742159098,0.22627261898101467,0.17671434424712415,0.15202478186199245,0.23321899535805665,0.18387599118292397,0.20044762863075485,0.19798223520050273,0.2047972270718571,0.2056156209952003,0.20205849029563694,0.17917130318476063,0.19764973120588597,0.215860818269495,0.22834093129844255,0.24207574332592188,0.19902295571855708,0.1893412301713619,0.21107348342077034,0.20861691028984,0.2108462102511467,0.20533261623173213,0.22189001176628803,0.2073407914303246,0.2550766374592861,0.23151549349778272,0.23474458489022043,0.19327793567138032,0.2100099077669148,0.21082561735307115,0.15525015822173294,0.21163952348851597,0.21112013624564624,0.23334220067689543,0.18789368621159314,0.20487697779974792,0.19950712195968162,0.19782067445949433,0.16714549707964277,0.20881050383596775,0.22897987928993144,0.193404166514412,0.19798813489124628,0.2001268868899693,0.19502337584135745,0.2253912114409906,0.2095698790957947,0.18743457185573006,0.20301726334832543,0.19596674435036818,0.19020415188215858,0.21981814966078428,0.2119901926384963,0.2182972501912317,0.21405381324280406,0.2374546656851275,0.19416398524440942,0.17498322542081785,0.2338423083087425,0.21060841631783697,0.19005258570580974,0.19760163180941814,0.23745559578285205,0.23323362378246554,0.20963842020770335,0.1993674085986466,0.16000842981610205,0.20454482990589745,0.21434392853554496,0.22786538283269858,0.17087183931395428,0.18883580546577708,0.2077983944129095,0.17721097982685277,0.19653723717155133,0.20167689678233627,0.21150660132283913,0.2108272584648567,0.23596144270415714,0.1947826100235233,0.2175561230716949,0.2076873324619352,0.21171861278656978,0.22022313601700969,0.1728325705863058,0.1971125459138685,0.21591657021584473,0.21102117854790892,0.21642049713316572,0.21540217676401371,0.20848004841664589,0.17137237745749312,0.20281235100903686,0.202011467978303,0.19408057819259483,0.2002030901191376,0.1914137405579838,0.2190033930793786,0.1847011559374339,0.21311092678124008,0.18854955060017076,0.23535444074628853,0.20747654083507028,0.15638657968279057,0.19648909808382195,0.20625029579468612
0.2151472478607877,0.20563576163268057,0.20369235316618636,0.18882328404151405,0.17133552618994805,0.20237884374470744,0.24396959587140604,0.1954596646629314,0.1838340043395714,0.21671828263800022,0.17885558487788356,0.1916531701953895,0.2101179793079653,0.22878736700508837,0.20565588192414944,0.20220045224557254,0.18625168651117185,0.2195596100893264,0.17400764069214558,0.2203233411709053,0.14784747122228908,0.16504109072839523,0.1927209095909998,0.20906683969481046,0.20446809260800414,0.2166599508234207,0.22368906797179455,0.21655819341230292,0.25845524697777467,0.18460548570723564,0.20523682125635406,0.21777034677317594,0.2005809444813219,0.24151253521729615,0.1611340361445936,0.23103206910240465,0.21875858150258287,0.21499343395960968,0.19465428317549022,0.22505700859153735,0.2114005889778976,0.23832491847436393,0.20206266248475124,0.2188222259242032,0.20703933474263775,0.26421888681853145,0.19025055173919433,0.23257237699950384,0.21690139039989448,0.21508407884800562,0.2202761731712779,0.21813313239187743,0.18434648928282293,0.20654664987099847,0.20739963443813073,0.22052201712530692,0.20566192135016645,0.20156616104933103,0.25137655229142264,0.20429744762840138,0.23927092500171349,0.18339744260683563,0.25622354568100425,0.23633212457434083,0.18501914299358635,0.1959128406925082,0.21804121708288787,0.21909043887880383,0.21704074436422277,0.21017861467710536,0.2316232280934992,0.20986905837620137,0.22762970638019686,0.16713565686797574,0.17394800115775844,0.19953801860171635,0.22964060212444531,0.24659662692219314,0.2162524283813601,0.19759303451800092,0.23539609242431836,0.20972920302267828,0.1988194325483994,0.25813120095237113,0.17737842271648738,0.21595565174305942,0.19503981658661884,0.19029242047047665,0.24809701978528753,0.1765388560362326,0.208320439452799,0.14907197529972754,0.21668323070898807,0.20238229198127972,0.18581953024599815,0.1784499938829417,0.1883857594780657,0.17263838956374208,0.18026747271761565,0.15555361671985146,0.16938370387779503,0.1962337058269564,0.18761712583859333,0.208360221082665,0.17173043974995794,0.1518870572516163,0.2370332016043434,0.19528613309556297,0.2148753332261569,0.14715689433394935,0.18889081934537297,0.17287550793999912,0.14051851378075114,0.19704636444752657,0.12931575105197002,0.16932692695285773,0.190281584798379,0.18521967085249538,0.1903971546884898,0.2023834392574442,0.17113238125462596,0.20743540820039819,0.19073681237969323,0.2007201417415883,0.21443439086796082,0.1682970672334141,0.18895024063973037,0.20245725667615905
0.17032860825655036,0.18738265842760374,0.1890738533360952,0.19573811555616522,0.18184592424477322,0.20098430150669208,0.18768364067517235,0.1715248473574974,0.1936549794403399,0.2128136989703332,0.1858143518491268,0.18666632869273234,0.20081121495373297,0.23151770759791174,0.15996106183848735,0.2100453382430305,0.20089271609760434,0.19872300957688105,0.17917593550023309,0.2062122753732204,0.20504828033417383,0.2113368578669935,0.19790444662173942,0.23066215127101478,0.2516772924498533,0.21810029335940279,0.2365404796518921,0.21662883245162512,0.21322834468195506,0.23813382973829758,0.22995746689083066,0.2167362714425995,0.22808866843957853,0.21430870598964485,0.24621396387216896,0.23634582143032387,0.25379296990493433,0.24716206740157326,0.21823082780066336,0.2368866721526537,0.2402498359349986,0.24032960906700884,0.22567278613592415,0.26328383973565384,0.2679894685517178,0.24164076929450437,0.22927833313342827,0.2409467235288681,0.2497777753370741,0.23634929774723956,0.26525669600075835,0.25910521213422516,0.25105755563502635,0.19438912300353509,0.24392879556211333,0.24773621424907916,0.24058895051824253,0.23358767621585397,0.2093920624866358,0.24116657298317798,0.2448218571105764,0.23198349230864337,0.2184749164600437,0.21626120803120433,0.2120981653021825,0.2090576356601697,0.23646822428098455,0.21369707476573177,0.2643585875838814,0.2166840954428717,0.2553479898763044,0.21926830635950065,0.217999531096191,0.2336716371264422,0.23351543114228265,0.2132053209118308,0.18754244598183903,0.19603079118468306,0.20755155143350582,0.19320694300925245,0.19315528944143157,0.1855770332679877,0.20008091934211938,0.17643608321339327,0.2464831315597793,0.21448513099557642,0.2164114281160105,0.19249519006353658,0.17676528743245076,0.19164065650949139,0.17291993039634906,0.19231205026562032,0.18934893072850634,0.17692481571625443,0.18770235125589535,0.20731590900887112,0.19612448857976036,0.1921605224819559,0.1962873725263095,0.19055973875695414,0.14002943489207775,0.11531673919321503,0.13342287769605204,0.21843807947763097,0.16255451137939828,0.19512994213947535,0.16379349722893338,0.16293091137389132,0.2006133718716844,0.14624475579509674,0.16313252279451643,0.1620129309392024,0.19606879876054933,0.19503645098965072,0.09995871321471672,0.218390334710373,0.20651009636410073,0.19338258071720438,0.18597764960756982,0.21793404570908304,0.14841643994731324,0.16322296263286776,0.18926926054103116,0.15409977592994523,0.21992012384297172,0.18390454773937567,0.1953508456204231,0.21077229410009435
0.15230246229555106,0.15258463405292627,0.20416283870977237,0.20995487057185985,0.16036903946829628,0.1957881085848861,0.22092006789337676,0.18500647195317008,0.17872638510799876,0.17544809486429988,0.20757122215610033,0.21717197206917926,0.22833118493670979,0.19100412437460784,0.22946841306305021,0.21462495539987328,0.21575673428671951,0.20106798347686555,0.21767258224040914,0.18826588840061564,0.2147577611975907,0.21613988242822071,0.20401520536183204,0.22723480720855124,0.21434062257162154,0.25332379953368644,0.21969486420978102,0.2146198072260534,0.22301987009630014,0.2266485533181298,0.24238224257943147,0.22721823083092374,0.21140856875683234,0.24242895484974344,0.24371900990356893,0.24117669874486594,0.2584465944626282,0.21911313780345437,0.242802231419682,0.24808877552911648,0.27272458177652287,0.28814535631230026,0.26026551557452937,0.28827107158275855,0.2402214668467907,0.24128184349528026,0.2654714510406304,0.24966472708765325,0.26641928551959104,0.2522452601201698,0.24567172326288345,0.2670587499770284,0.24426327431507544,0.2764896263985162,0.2586067008478311,0.301497468883238,0.2508917147364354,0.2373504368667322,0.2898563493918115,0.24473949416633942,0.20029074690909393,0.2658097837987842,0.19410778729174621,0.24865151313735706,0.22545300656044676,0.2190106945589449,0.2577115177038274,0.2293013815393751,0.23816400141601798,0.20723069148225315,0.1855382851958243,0.20315661567896404,0.2325600645948969,0.21809522187167418,0.23722276702914336,0.2005681156956618,0.2259525362701935,0.2092214625573048,0.22958394822577832,0.21029779714870392,0.21610882505674475,0.21518031055527684,0.21815776486234706,0.20194414979484746,0.2208955100210429,0.1600871255942377,0.22641801998304228,0.218363599606974,0.19455629858664525,0.1824823941521301,0.2112308675747963,0.18272859450015286,0.19156726011802877,0.1677049150862817,0.14447790341637662,0.16672364099191453,0.18511824450501585,0.18512888710888242,0.14944592965735773,0.18086694660358582,0.1424847328901997,0.1441272642516146,0.15119053775671384,0.17579087233973684,0.1345489687045021,0.18959336751290637,0.15038925448921475,0.14656947777012327,0.18544560250338366,0.15397612637512098,0.17663398686469794,0.14327659234662904,0.14116995047511277,0.14715918975257755,0.17424873863559473,0.16142627366336784,0.13929816323385816,0.15888042482286135,0.20422299020098966,0.17638244515533874,0.18200140519801547,0.1850769390683257,0.12402160739112054,0.12641397080743327,0.17310587322688784,0.15191446957555452,0.1435168087911524,0.15066915259768945
0.16206018785155968,0.16186550473900504,0.16388298795457315,0.19065594698401103,0.18831616994819864,0.19787646932263928,0.17672600439374697,0.22173358993708592,0.21946571087571193,0.17925105854391798,0.2089095750315241,0.1963133013721885,0.18436412319180773,0.1935375768741481,0.21537692813692544,0.23573297259995582,0.2352408777119875,0.1985120834608248,0.24139776051637532,0.23037050762196112,0.23492136415196743,0.2495417100215743,0.2360344770724364,0.24694430544944043,0.23796836576252028,0.2271488140936399,0.24793234559605437,0.2708716504406556,0.21387749751698518,0.2043851458938938,0.23642468727330976,0.2585185143489925,0.25216736929109584,0.23002330864366935,0.2773760046949315,0.28058244234326113,0.25517378573110855,0.29471726816413735,0.3024887822968959,0.2852109039161778,0.23711934732241713,0.25118232036191573,0.2808917259545679,0.27768428475860557,0.2887235719327224,0.2914138181317213,0.27506531204191376,0.2744951897140214,0.24805085148118966,0.2628304356969481,0.24849619182484994,0.2552012357294585,0.2630541085025415,0.31161849947017084,0.3034069285106854,0.26382800507884435,0.25006553109712876,0.23821865739037287,0.23714860361911713,0.26041377619791256,0.28754422179628103,0.24965455535514472,0.26682038430108646,0.27844975171821834,0.25120188756926426,0.23921547969862453,0.24013117165037268,0.2266804723013482,0.21863242552181034,0.24190953672617113,0.23651270635589147,0.22826313330586348,0.2222588668067883,0.25003006120290905,0.1864861748818843,0.20442747252852844,0.19760039554159073,0.23622937686989706,0.1710495915573928,0.2026559964701226,0.1815687393494242,0.2199439019982692,0.18077557269127537,0.17291753195606704,0.1565509329734043,0.1880486159624553,0.1818724878233876,0.18618032446383512,0.18197034042459312,0.13297353618859653,0.15642029703112265,0.1524843016884401,0.1789741889017982,0.1488412415267599,0.1535484708390435,0.16538617215519716,0.1570117302348245,0.18168639195802336,0.1620552268639605,0.16294029685895572,0.1669869750731031,0.14390034039667277,0.1798730031723601,0.1228442039374521,0.15709873145022235,0.12601471649792714,0.1343292304029184,0.17098038562442297,0.14579768675208188,0.16094316454080565,0.14062002455113629,0.12844068437069805,0.12867549855666818,0.1604928939912294,0.15180122128599124,0.1364333809087524,0.16549223725017348,0.13413315597394715,0.1461090155610161,0.1536947973077613,0.16129790242329875,0.11570729816560371,0.15295301672249287,0.18157025152359174,0.17675238727168524,0.19141451144867316,0.1908826028626279,0.15559067617025396
0.1592583772291032,0.16978765262282733,0.15926968537904931,0.15953006535584008,0.18777336814781015,0.15402722663798318,0.17248119580631385,0.1371068169314752,0.1977463154861653,0.19508812555067745,0.1631484245850544,0.1845015087114988,0.19795631507840342,0.19744861718587922,0.18691888595777745,0.21145182173559388,0.2041711259441072,0.18120318044298783,0.2342566171103672,0.2265500358149584,0.2091555200570711,0.24931225841312415,0.23480711990715497,0.22242940192116342,0.2555607304058894,0.2983620554741268,0.24682861540732196,0.24972532078656803,0.19577271658233403,0.23496871576978187,0.29159704600022723,0.2766607179341005,0.2730948500808661,0.2747824874319391,0.2721669333244536,0.29001569773587654,0.2715907251055464,0.2625961494229538,0.25674406544546335,0.2849858260815481,0.2954988319059401,0.32003575312036203,0.27544711682099576,0.2700909576217348,0.32280429083424084,0.26570562389960867,0.26259126881316813,0.2941045575968555,0.2745496042406208,0.27345968940925514,0.27818691552006825,0.27344186965721823,0.2985775344019234,0.315769883546349,0.28172932152578345,0.28545446894930887,0.30060428773192605,0.28159247598002396,0.29844510394909557,0.2756519322500172,0.32414325488473966,0.2804145569435206,0.24071426744822372,0.27296968398252164,0.27046457322684897,0.2544440436367603,0.23734139294109494,0.2380579859094348,0.23769073798206516,0.2518703593475689,0.2411914784068712,0.23759576167361693,0.24494602707209223,0.25414847535613566,0.19296061600818937,0.19624895090573458,0.2326478666569201,0.2142475587787059,0.19920786640618748,0.21190120693590234,0.22581407277074994,0.18065969251435676,0.190500874646598,0.16579133865221932,0.17095663477086304,0.13214883557886545,0.1480148710135673,0.20224226872343726,0.18222972306648394,0.1874450272915021,0.1645229660079595,0.15288613286218827,0.13856095285762943,0.127389884115821,0.15275311226750565,0.13535766512267414,0.13923474970819133,0.13590587535556242,0.1448912800046047,0.16460007076583913,0.12037871413989187,0.11652865468638912,0.11304313978020075,0.14790929668933878,0.1244432657852973,0.15446856480530594,0.14024980683339003,0.1436899114546695,0.20759143822668383,0.14218441884841948,0.10594823944985832,0.14406067857911378,0.15715100540007007,0.13972020847545788,0.1619250846964348,0.13896071581624264,0.10498437191145521,0.09672600647691293,0.1507623385109001,0.12421733156331848,0.09225669875727255,0.13089254270652123,0.15057901717791955,0.1401772063667221,0.15794544018524742,0.14667376862931802,0.16233397897378068,0.1798720171668016
0.14566908790389063,0.17078512268678955,0.12797250946418307,0.12892317726690744,0.1726989356566559,0.17053915994948166,0.18294066766841047,0.13009025444828262,0.1654087176862449,0.15833979413869456,0.1670204500812639,0.19415825682330456,0.17478484584874635,0.166073594773185,0.19101395907311308,0.18532811651924672,0.17428375782941255,0.20680518730391523,0.22723813287620348,0.1860116826366179,0.2350726986354466,0.25081879281087366,0.21581367839042823,0.25811293110995215,0.2236137611572429,0.2147284449610004,0.26020793572955553,0.2502884151960327,0.2800537718724045,0.28804437932114557,0.3170492604521296,0.23676345650485175,0.29347908927153055,0.2608958359180047,0.27406498166890647,0.246546215323622,0.2859135632415591,0.3085415509342452,0.3104623965891858,0.30708032698835985,0.3077478072256799,0.30091375067824694,0.30418462790036666,0.3368027517668195,0.33326484293188097,0.30583105150356527,0.29264928372077237,0.3008197194822224,0.3105606764624123,0.3103786796160835,0.30614746085835776,0.33326955589456936,0.2925815706214803,0.3303680786376227,0.28416373074042467,0.28910634870191676,0.31836914699997304,0.27585311199700796,0.2899197740370663,0.29966839164368997,0.3027115369925616,0.2698512259387348,0.2780983232999742,0.28397823217898244,0.26891891094765175,0.2589916009673357,0.2573226459186791,0.25372981594344873,0.2553826769371383,0.2529637739323709,0.20980435775789802,0.21387305370873377,0.25110837222697174,0.22359071224035326,0.1929125693811789,0.18299926827803645,0.21954637804353494,0.23319897643673523,0.2014860741318326,0.1856361047367583,0.21400042028774352,0.19805420239386434,0.20148396661155665,0.2083405876272068,0.14849824966275538,0.18542070782327572,0.1716219022746378,0.10941060859649773,0.16316086669566643,0.16690997517116016,0.1443030922971854,0.13109755835364717,0.1450342727465391,0.14953526991960778,0.15766337237258418,0.09501834289664465,0.121367330522388,0.13109112309344906,0.14462393594537118,0.10915439594055551,0.1432981156457199,0.13899677895721158,0.12144979085976178,0.14244013453175858,0.1427871051614839,0.0793343228153231,0.12227254669841607,0.14364067071849515,0.14209863545588453,0.12403254755190124,0.12921283484333498,0.13122013449664394,0.13760322215794493,0.12009057289165578,0.09117016253056481,0.12210105858411849,0.11635861707634165,0.13753722740580676,0.09083770269045319,0.15747845464626942,0.15516254098419915,0.08388558099807661,0.11535837418292577,0.12239505486024439,0.14115039350986192,0.16771978822586017,0.14598120713151852,0.1747585238069229
0.10577680230865427,0.16322065992289525,0.15974440731080605,0.1356923459713533,0.13633817790091285,0.1551474115860363,0.11899182442878248,0.18682639086719244,0.16250332598935113,0.16196210663207403,0.18722692988156717,0.2030764818473789,0.1849778098992905,0.16996225365962495,0.2501558326404674,0.20689808758538297,0.189819008321729,0.19953875235663054,0.18794046231705583,0.23142441329521785,0.19732113788530045,0.2285437101946016,0.19224142457672264,0.23093364592429116,0.2404356383234751,0.26167252806407215,0.2596533893094367,0.22390952751029047,0.25667527954489777,0.28891283828888376,0.2695921825880842,0.2647597163071075,0.2835819771310969,0.28668854137564,0.28597727516621485,0.3298455433690799,0.33538645808903883,0.3056650432108565,0.3279108901852762,0.3301480886698414,0.3280359390024629,0.34644702606060124,0.3186489718400304,0.3407740229035186,0.38076023255753993,0.3740664114757414,0.32735298939786944,0.31772931918460207,0.35649015478411417,0.32762142519561205,0.3732603912375569,0.348958183595147,0.3396651668264267,0.3067122688433712,0.3011084436626783,0.3437666267305373,0.3139770930154063,0.3019714231693024,0.297505984964967,0.3081060872469581,0.31981281309771953,0.28130876355879736,0.3139719141771092,0.26711097579346577,0.2699535149242225,0.25720427169714466,0.2652271986864234,0.2607241376817097,0.2555936191362425,0.2628363031689213,0.2535191101804109,0.23816209510733302,0.19948129553979987,0.23860652368711366,0.2516800992750937,0.2190941657683875,0.20886468961383764,0.2061376726054009,0.19890749147230943,0.18993220248543824,0.1882311883869379,0.15059649330452338,0.20355756726307705,0.18786728159761945,0.18404462858081552,0.12909024708121555,0.13858716216619546,0.1401198500269906,0.15412637002623217,0.15826426072120753,0.1300956615364933,0.13643517919477857,0.11829880740699306,0.1278682025826512,0.15808427640428743,0.14658465946061328,0.15185159639247078,0.1365950104816479,0.12861308470691654,0.13964529650010432,0.1327793440843151,0.15555375722477893,0.1275180063209818,0.12074897539664338,0.1337799528685011,0.15911794797951445,0.09365413333208208,0.08501460652343269,0.0666111976556335,0.12106916655817719,0.09320895962585816,0.10397448490159028,0.10912523843563392,0.12725611782863233,0.09095840961292195,0.10612602471737961,0.10261957800823221,0.1345110976662198,0.12046615724610917,0.11757557388593377,0.1326168801960414,0.15156232308145356,0.08499395608393244,0.08546590172437574,0.12495968257018954,0.16384931157275193,0.13143611333434904,0.16537525677778991
0.1478850556793824,0.13287110294365753,0.13735787711261463,0.13834856891824707,0.13241413706118094,0.16743831657963415,0.17068604252590935,0.16674474435810407,0.15522722702125485,0.19276760203140111,0.18913625812035156,0.15271029736190136,0.205478673348289,0.18494355918602723,0.21692164718478518,0.202802999230354,0.21737538552295893,0.22385510509775447,0.24950766724834172,0.21001439510404757,0.2509673120855636,0.24021961466703748,0.22573140280239315,0.22846814206582405,0.2701583541148549,0.25412604321380383,0.27106439986487685,0.2695249497622732,0.24112155529467655,0.3068748078811142,0.30922903341461216,0.28169762825168426,0.31656794908611297,0.3269549513464092,0.3249881798424005,0.34612108477753456,0.35035636690072064,0.33451211392424446,0.30924898757311375,0.3271339112297024,0.39214925710859894,0.37389146144419855,0.3721343504850716,0.3603107902509346,0.3380296297752828,0.3408791598812523,0.3930675919753169,0.38143648269224545,0.34758983801830995,0.35239407716880217,0.3426352173824157,0.33938261756895377,0.29810203773588284,0.3634625144987307,0.34759687839181164,0.34970369796588774,0.35482091742177974,0.329377703017956,0.3288606343737249,0.3261608166929679,0.3154330219335789,0.31726083485555423,0.3124013425768861,0.31044568105032666,0.31040151874119665,0.27230138975159157,0.28978128118809643,0.225719861722544,0.25868634317582445,0.3170132782865255,0.23633457588761103,0.26539931018829477,0.25020688163522076,0.24520833627166935,0.19347452513796953,0.2538313495452071,0.19044024572887203,0.18126670827091085,0.20254908916826558,0.1994979492243681,0.2068063902804751,0.1970207882873892,0.16124474605855943,0.17015402009206743,0.16749611649163088,0.17116470053886093,0.16941661918591377,0.12519719309916158,0.12404830218258175,0.14707773531515952,0.10903332190364112,0.12268396432380589,0.13508096712065895,0.11979941131856175,0.11130786916806759,0.13654097635825393,0.12495088836225542,0.1290797346568841,0.11697181808303524,0.14306388419816815,0.08922487560448768,0.11044994947672471,0.10450705315190571,0.09871564456207119,0.12008089561522592,0.10417003466668935,0.14265594891731148,0.15052670526294434,0.1156060599640949,0.09560907620191914,0.12491844410816615,0.107569243920677,0.10382083713111238,0.10806149923126707,0.0896116312178187,0.13202870186724694,0.061339714027007906,0.11913241416586814,0.06882292261571901,0.12464145422950854,0.13001957164829608,0.12108028182171139,0.09077844283458215,0.10690875114309306,0.14265987292302088,0.12389860230330715,0.13007973594656017,0.12296837340566734
0.1047861032063222,0.08759286392484623,0.12534888669962924,0.15758589783983298,0.09349862426997889,0.14815757745896818,0.14455497740299267,0.1706913852891886,0.14003175770679893,0.1659246769731268,0.17730534794803282,0.1612754351160318,0.21236579271422115,0.18521162934734356,0.21676131363579265,0.19279912297009724,0.19511896154627661,0.21489217097640437,0.23106698699714845,0.2448567549145044,0.21367039045493597,0.23246315901660997,0.25428725293472354,0.2036409213971834,0.26789397063371295,0.2636100368180671,0.2567508259170271,0.31601233181963917,0.3025937763817158,0.2854931128670016,0.31420459610819096,0.29545971389768033,0.3423399533641932,0.3594737262456399,0.3354867350036356,0.34765077615444423,0.3631144126451819,0.3839174808013254,0.3750084578622057,0.32875201181185515,0.414849131282383,0.3853588519055715,0.36581713803365895,0.38114188234320756,0.3763792962110447,0.398433313060319,0.38787435117754254,0.4039124962965288,0.38846822375619616,0.4143547705041596,0.3550935790841219,0.4013623156981121,0.33650055000059764,0.3544867631622387,0.3400328749837685,0.3365707267763938,0.3622337099647504,0.37142727277229537,0.3582854786048197,0.3440979931965372,0.31472781977644737,0.3421363608609887,0.3358594358888857,0.30781393122308714,0.30621672212662887,0.3030664154160846,0.3191863940338218,0.3125515304919543,0.3009551352533815,0.2519509896125459,0.24699121261659399,0.24782654263673776,0.22401352069964772,0.21879144439402998,0.26801863018481425,0.18452771386730654,0.20408539031840414,0.22001068046291766,0.17602277677320352,0.16721996301510444,0.18136894208059917,0.1604316251870903,0.18127117767821202,0.1147223875383542,0.16879037517274695,0.15681940276808154,0.15531414411647942,0.14960702339354037,0.14885524337462624,0.11186719178946802,0.1234583829369289,0.1435692577655404,0.13373882875102783,0.08495841945385742,0.14935292449574697,0.11943603894792863,0.12310707172105417,0.10636519769919055,0.11286254542109705,0.10807368906805377,0.0655021426576955,0.11299314894296646,0.09356391114168278,0.12059232361330537,0.10877013906255166,0.09905125186927367,0.0956806711551279,0.10624473521338791,0.1170376236668155,0.09760642891202143,0.08495876504796443,0.09477991140772128,0.09345541530944307,0.086798326936835,0.07968483824606667,0.09267601883471263,0.14127572656283371,0.09171447204828033,0.08730065641949294,0.09900226942947384,0.12965499903013075,0.11408951329533014,0.08902932273075863,0.10702300659761604,0.11694834110454941,0.1218918909107259,0.12035174382725967,0.11685691867314232
